id,name,numAttendees,startAt,endAt,start_date
312579,Cheese League September 2021 - Ultimate,41,1631406600,1631449800,9/12/2021
313927,Smash Art Online #67,16,1631405400,1631419140,9/12/2021
313677,Turn Up Tonight 11: The Finale,33,1631404800,1631422800,9/12/2021
315097,Space 2 Smash Returns! #13,11,1631404800,1631430000,9/12/2021
312761,Central Colosseum Round 4,57,1631404800,1631422800,9/12/2021
315919,[$10?] Battle To The Conclusion Deluxe VI,42,1631404800,1631418900,9/12/2021
313669,Copa Smash & Wings 2,20,1631404800,1631419200,9/12/2021
314181,Hero's Revival #2,27,1631404800,1631422800,9/12/2021
315064,17th Weekly Lucario Throwdown,48,1631404800,1631419140,9/12/2021
315191,Mushroom Kingdom Super Slam #7,9,1631404800,1631426400,9/12/2021
314311,E.L.G Tournaments,28,1631404800,1631422800,9/12/2021
314430,BOLD Zonik - Fecha #2,13,1631403000,1631419200,9/11/2021
315125,Warp Zone Weekly 9/11/21,9,1631403000,1631419200,9/11/2021
314844,Caching In 09/11,38,1631402700,1631426400,9/11/2021
314834,Surcando los mares!,46,1631402460,1631420880,9/11/2021
315073,Smash Alley 29,43,1631402400,1631419140,9/11/2021
313143,CERS Online Open #7 (septiembre 2021),42,1631401200,1631419200,9/11/2021
314840,Back To Space,12,1631401200,1631419200,9/11/2021
315114,Wellington Ranbats Level 2 Edition 12/09/2021,43,1631401200,1631426400,9/11/2021
314805,Super Saturdays! 9/11/2021,19,1631401200,1631419200,9/11/2021
314744,Runback #36 - FGC Weekly presented by 1Life2Play & MonsterEnergy,6,1631401200,1631422800,9/11/2021
315683,CUP Weekly #8 | Season #1,48,1631401200,1631422680,9/11/2021
315907,Random Thalassa,25,1631401200,1631415600,9/11/2021
314727,Malicious Mashers #11,22,1631401200,1632027300,9/11/2021
314965,Super Smash Odyssey 48 Ft. Doubles,38,1631401200,1631422740,9/11/2021
315103,The Fight Pit #35,5,1631401200,1631406600,9/11/2021
314883,Ledge Hang #9,25,1631401200,1631415540,9/11/2021
314350,Sinistar Saga #8,31,1631399400,1631422800,9/11/2021
314412,L'Event Smash,32,1631399400,1631417400,9/11/2021
314454,Torneo dobles - Crimson Maidens,10,1631397900,1631422740,9/11/2021
314674,<U+0001F331>Smash Yard<U+0001F331> Weeklies #2,24,1631397600,1631484000,9/11/2021
312726,Smash Ultimate Local #3,10,1631397600,1631412000,9/11/2021
314480,Smash @ Windu's #45,23,1631397600,1631409300,9/11/2021
314195,MANKOS LEAGUE SMASH (MLS),28,1631397600,1631421000,9/11/2021
315639,ZAMSIRE WEEKLY 14,19,1631397600,1631459820,9/11/2021
313380,Ama-Fresh's Offline Invitational!,10,1631397600,1631483940,9/11/2021
314413,Velvet Revival #1,28,1631397600,1631412000,9/11/2021
314029,Águilas La Salle Esports: Indivisa Saga #2 (Online),45,1631397600,1631422740,9/11/2021
315652,Smash @ Saglac Weekly #1,26,1631397600,1631412000,9/11/2021
312491,Nerd Gear Smash Saturdays 9-11,28,1631397600,1631417400,9/11/2021
314944,Smash im Fanprojekt Wupppertal #13,22,1631397600,1631469600,9/11/2021
315890,Shake My Hand Saturday #12,9,1631397600,1631419140,9/11/2021
312225,Return of the LAN #4,3,1631394000,1631408400,9/11/2021
315143,Super Smash Saturdays: Esports Arena Spokane Valley #9,17,1631394000,1631419200,9/11/2021
313007,"Mon choix, c'est quand même Ultimate #3",22,1631394000,1631415600,9/11/2021
309655,Smash at Cafe Wang #3,25,1631394000,1631422800,9/11/2021
313920,Bearkat Rumble 4,8,1631394000,1631412000,9/11/2021
315636,Marist Fall 2021 Smash Ultimate Tryouts #2,24,1631394000,1631404800,9/11/2021
314110,The Vero Standard 23,17,1631394000,1631419140,9/11/2021
311856,Kongo's Premier Arcadian Monthly Event! (9/11/2021),34,1631390640,1631426280,9/11/2021
313953,Smash Saturday 5,14,1631390400,1631401200,9/11/2021
314122,Atheos House Invitational,12,1631390400,1631422800,9/11/2021
315113,UofU Fall 2021 Smash Ultimate Online Tryouts,12,1631390400,1631429940,9/11/2021
313588,Abierto Onlag #27,44,1631390400,1631412000,9/11/2021
314078,Smash for Cash #3 ($100+),8,1631390400,1631404800,9/11/2021
309322,The Royals' Showdown,0,1631390400,1631404800,9/11/2021
315018,Super Smash Boro 19,19,1631390400,1631392200,9/11/2021
315854,UMEC #11,12,1631388600,1631406600,9/11/2021
314714,Comworks Clash! #2,21,1631388600,1631415600,9/11/2021
313614,Boston University Smash Society Season 9 Week 1,40,1631386800,1631404800,9/11/2021
315484,From The Top Rope #14,8,1631386800,1631415600,9/11/2021
314713,Short HOP Saturday’s #7 @ BHOP,15,1631386800,1631412000,9/11/2021
315055,Gourmet Clash #2,20,1631386800,1631417400,9/11/2021
310965,Elite SmashDEN September 2021,12,1631386800,1631410200,9/11/2021
314321,VSU Blazing Colosseum #1 (18+),31,1631386800,1631408400,9/11/2021
313882,Sync up Saturdays #23,18,1631386800,1631401200,9/11/2021
312786,Só Passamos por DQ #3,61,1631386800,1632636000,9/11/2021
314141,ULTIMATE CONTENDER #5 $100 POT BONUS,58,1631386800,1631422740,9/11/2021
314700,AV Fight Night #11 @Transplants Brewing Company,23,1631386800,1631406600,9/11/2021
313689,Rivals Reunion #6,29,1631386800,1631419140,9/11/2021
314989,The South Suburban Esports Monthly #1,45,1631386800,1631419200,9/11/2021
314230,Upside Nocturna,32,1631386800,1631422800,9/11/2021
314157,F-air Saturdays 35,16,1631385000,1631401080,9/11/2021
315360,Blue Smash #35,19,1631385000,1631397600,9/11/2021
313135,Syracuse University: Fall 2021 League! [ROUND 1],29,1631385000,1631403000,9/11/2021
312751,elYte Spaceland 2,13,1631385000,1631399400,9/11/2021
315044,GWeekly 2,20,1631383800,1631397600,9/11/2021
310467,Gone Fishin' #1,44,1631383200,1631415600,9/11/2021
314327,SUMASHU (11/09/21),17,1631383200,1631401200,9/11/2021
315086,The Battlefields DLC Series #4,7,1631383200,1631397600,9/11/2021
310941,Tournoi communautaire de Vlys,22,1631383200,1631394000,9/11/2021
314064,t.tv/TeamBublz Follower Tourney #1,5,1631383200,1631397600,9/11/2021
315870,SAHS Year 2 Season 3 Singles #10,0,1631383200,1631397600,9/11/2021
315431,UGA DRAFT KICKOFF SMASH TOURNEY,8,1631383200,1631419200,9/11/2021
315041,ABU 57: Sky Should Be High,45,1631381400,1631419200,9/11/2021
315901,Jackpot dubs tourney! $20,22,1631380980,1631726580,9/11/2021
203186,Batalla de Pilos,53,1631380500,1631397600,9/11/2021
314484,Roger's Smash Saturdays,17,1631379600,1631394000,9/11/2021
307513,Top Blastzone,36,1631379600,1631397600,9/11/2021
306982,Smash Horizon - Comeback Arc *Powered by New Horizon Mall*,64,1631379600,1631408400,9/11/2021
308771,Acropolis,15,1631379600,1631390400,9/11/2021
313527,Red River Riot Revived #1,24,1631379600,1631404800,9/11/2021
314594,Smash and Honor 36,32,1631379600,1631397600,9/11/2021
315732,Placid Lakes #5,23,1631379600,1631419140,9/11/2021
315154,Xenosaga XXXVI,29,1631379600,1631419140,9/11/2021
315129,MTU Melee 2021 Opener,16,1631379600,1631401200,9/11/2021
311220,Smash Lo-Fi Café 5,19,1631379600,1631419140,9/11/2021
310633,OFFLINE Hudson's Video Games @ The Altamonte Mall - September 11th,18,1631377800,1631395800,9/11/2021
314408,Lucina Doesn't Tip 34,12,1631376060,1631418900,9/11/2021
311038,Granite City Smash @ LGS #18,26,1631376000,1631397600,9/11/2021
312180,<U+9F0E><U+9014> #40,30,1631376000,1631444400,9/11/2021
312268,Smash the Hill Monthly #2,14,1631376000,1631394000,9/11/2021
311114,CC-Cup #1,61,1631376000,1631539500,9/11/2021
314987,[EU] The Boyos Smash League Open Singles #16,33,1631376000,1631390400,9/11/2021
312690,SmUsh! @TheHolodeck 17 (Offline Tournament),36,1631376000,1631401200,9/11/2021
308870,Flame Choke 13,50,1631376000,1631415600,9/11/2021
314226,RiojaSmash Redux 8,7,1631376000,1631391300,9/11/2021
310896,Savannah September Slamma: $100 Pot Bonus,54,1631376000,1631397600,9/11/2021
314149,Super B-town Beatdown 15,46,1631376000,1631412000,9/11/2021
314092,Weekly Labyrinth #6,12,1631376000,1631397600,9/11/2021
314773,S@PS 120,34,1631376000,1631404800,9/11/2021
314432,XTR Ultimate League 2021 - 9,45,1631376000,1631404800,9/11/2021
314941,Wavebounce Vernon #16,13,1631374200,1631383200,9/11/2021
311580,NCS: Tales of Maine,39,1631372400,1631408400,9/11/2021
307399,Taunt Fighting Game Weekend | September,36,1631372400,1631397540,9/11/2021
314076,Current Esports Tsunami Series #10,4,1631368800,1631381400,9/11/2021
314567,Tecnohouse Smash Series #6,16,1631368800,1631386800,9/11/2021
312277,Zoner's Paradise 22,27,1631368800,1631390400,9/11/2021
315857,Djupabrølet #1,3,1631368500,1631454480,9/11/2021
314309,United Cyber Spaces Weekly #14,22,1631365200,1631383200,9/11/2021
305427,Canal CL@SH | £642 | Powered by BeaconsGG and Cryme,61,1631361600,1631386800,9/11/2021
314526,The Goblin Pit! #30,19,1631361600,1631383200,9/11/2021
314263,SALT Weekly #61 - Saison 6,22,1631361600,1631376000,9/11/2021
308967,Spike T Offline #5,42,1631361600,1631379600,9/11/2021
299895,Smash2Baze Ultimate #1,16,1631361600,1631397540,9/11/2021
308234,Overdrive #8,25,1631361600,1631379600,9/11/2021
315206,Gamer Place weeklies #11,7,1631361600,1631372400,9/11/2021
315209,Breakout 5,17,1631358000,1631466000,9/11/2021
309741,RPL Series - New Generations,32,1631354400,1631386800,9/11/2021
314220,Vandoeuvre In Game,54,1631354400,1631379600,9/11/2021
313018,Super Spanakopita: Sweetspot,12,1631354400,1631379600,9/11/2021
313832,Focus Tourney Series #2,78,1631354400,1631396100,9/11/2021
314297,Gotland Guardians SSBU 11/9 - 2021,24,1631354400,1631390400,9/11/2021
314218,FGC Trollhättan - SSBU tournament #4,14,1631354400,1631397540,9/11/2021
311881,Super Smash Qwertz #7,34,1631350800,1631379600,9/11/2021
309328,Zénith #4,40,1631347200,1631376000,9/11/2021
309353,Smash Bros Guadalajara Open Tournament,11,1631347200,1631361600,9/11/2021
308438,GamersGarden #1,43,1631347200,1631383200,9/11/2021
314227,Amoy Smash #30,8,1631343600,1631372400,9/11/2021
314782,FunkySmash Saturday Tournament #2,15,1631343600,1631350800,9/11/2021
315820,Olympus Cards and Comics Weekly #14,21,1631341740,1631921700,9/11/2021
315815,9-11 Smashhai Weekly #31,17,1631339940,1631365140,9/11/2021
315505,"Area 3 Throwdown - September, 2021",18,1631332800,1631358000,9/11/2021
314169,SEA After Hours: Exclusive #20,39,1631329200,1631365200,9/11/2021
314177,Revival of Kin 181,73,1631325600,1631343540,9/11/2021
312875,GameLab Smash Weekly #9,54,1631323800,1631343300,9/11/2021
314510,"Ult at DL #11 Entry $8/ Venue $8 (Soft Cap 50, Hard Cap 55)",34,1631323800,1631343540,9/11/2021
314146,ThomasSaidSo’s Weekly Tournament #3,4,1631322000,1631343600,9/11/2021
313103,The 101's Friday Night Ultimate | Week 8,26,1631322000,1631336400,9/11/2021
204242,USC Biweekly #61: Welcome Back 2021!,71,1631322000,1631343540,9/11/2021
315251,Elite Smash Friday #56,76,1631322000,1631336400,9/11/2021
315022,YOYO Uprising Crew Only Tourney!!!,15,1631320200,1631334600,9/11/2021
313733,Super Smash Jacks #101,75,1631320200,1631341800,9/11/2021
311472,CYPH Series 3,52,1631319000,1631332740,9/11/2021
314638,Chad Tourney #2,19,1631318460,1631343300,9/11/2021
314754,East Coast Esports #21,55,1631318400,1631332680,9/11/2021
315327,Don't Get Tilted #69,19,1631318400,1631334600,9/11/2021
308704,Super Smash Tournament at The eSports Cave 09/10,38,1631318400,1631332800,9/11/2021
314428,Wyoming Final Smash Friday S1 Week 2,45,1631318400,1631332800,9/11/2021
315265,The Grimer's Oasis #5,52,1631318400,1631336400,9/11/2021
314346,Wildcat Weeklies - Fall 2021,35,1631318400,1631923560,9/11/2021
314103,Super Smash Fridays #4,11,1631318400,1631329200,9/11/2021
315131,Ultimate Sooner Smash Dojo #67,50,1631318400,1631332800,9/11/2021
315612,University of Iowa Weekly #3: Spoontastic,44,1631318400,1631331000,9/11/2021
314780,Homie Stock #3,52,1631318400,1631336400,9/11/2021
315673,Friday Night Fights #17,15,1631318400,1631419200,9/11/2021
314707,The Prowling Grounds 52 Off-Week,45,1631318400,1631340000,9/11/2021
313176,Texoma eSports Presents: Sugar Rush 16,20,1631318400,1631336340,9/11/2021
313201,Little Apple Smackdown 68,53,1631318400,1631336340,9/11/2021
315310,Kongo's Kays Smash Down! (9/10/2021),21,1631318100,1631339880,9/10/2021
314407,Star Tourney 13,32,1631317500,1631336400,9/10/2021
314479,Borderside Bash 12,19,1631317500,1631332800,9/10/2021
315486,Friday Night Fights #2,23,1631316600,1631329200,9/10/2021
307316,TUB 9/10 (Turnt Up Boombox),43,1631316600,1631329200,9/10/2021
313683,Natchtioches Smash Weekly #11,17,1631316600,1631332800,9/10/2021
314062,Zora Colosseum,45,1631316600,1631336340,9/10/2021
315704,Bradley University Smash #2 Fall 2021,30,1631316600,1631341800,9/10/2021
314379,Friday Night Game Knights 9/10/21,0,1631316600,1631325600,9/10/2021
314894,Smashpac #9,13,1631316600,1631325600,9/10/2021
309978,Angers Geekfest 2021,66,1631314800,1631469600,9/10/2021
315170,Flynn's Arcade 006,43,1631314800,1631502000,9/10/2021
313329,Friday Night Smash,27,1631314800,1631329200,9/10/2021
314949,Spartans Smash Arena #10,19,1631314800,1631325600,9/10/2021
314039,No Caps 20 @ Rudder Tower 510,64,1631314800,1631329200,9/10/2021
315007,The Hat Rack Tournament 36 ($70 in Total Prizes!),88,1631314800,1631336340,9/10/2021
315446,316: The Schmix #18,29,1631314800,1631332800,9/10/2021
314570,FD Friday #145,8,1631314800,1631325600,9/10/2021
311111,SocaSmash 4: Myrtle's Weekly,6,1631314800,1631325600,9/10/2021
307943,Kill Cliff: Tekilla Kiwi Qualifier #4,27,1631314800,1631336280,9/10/2021
315482,Exonline #6,3,1631314800,1631401200,9/10/2021
315674,The League #9,19,1631314800,1631329200,9/10/2021
314455,DynamiteDemon Explosive Weekly #2,1,1631313000,1631377800,9/10/2021
310577,S@NS l Smash at Nerdscape #3,32,1631313000,1631394000,9/10/2021
313134,Spartan Weeklies #68,73,1631313000,1631332740,9/10/2021
315278,Tempest 14,46,1631313000,1631334600,9/10/2021
313317,Return To SJU,21,1631313000,1631325600,9/10/2021
314068,Smash the Cave @ETSU #3,32,1631311200,1631332500,9/10/2021
314089,Brock Smash Meet #119,10,1631311200,1631332500,9/10/2021
313612,Winning The Respect of Our Peers #1,30,1631311200,1631332440,9/10/2021
313142,Pigeons Nest Weekly Season 2 Weekly 1,17,1631311200,1631325600,9/10/2021
314631,Superior Prawn Tourney,16,1631311200,1631322000,9/10/2021
313805,AON Ultimate #81,51,1631311200,1631329200,9/10/2021
311896,Smash Throne Singles Coliseum #6,86,1631311200,1631332740,9/10/2021
314483,Wesnament,28,1631311200,1631331900,9/10/2021
315348,Square Up #2 9-10-21,24,1631311200,1631331000,9/10/2021
315379,Smash Dimensions #71,22,1631311200,1631332740,9/10/2021
313796,Ultimate Fridays weekly #12,10,1631311200,1631325600,9/10/2021
314996,7iles SSBU S6W12,8,1631311200,1631322000,9/10/2021
315365,FreeFall #110,21,1631311200,1631332800,9/10/2021
313426,LEVELUP: Code Red 16 ($500 pot) powered by Mtn Dew,35,1631311200,1631336340,9/10/2021
311939,URI Rhody Rumble 2021: WE'RE BACK?!,55,1631311200,1631332740,9/10/2021
313818,The Grind Fridays 154,74,1631311200,1631332740,9/10/2021
313889,The GRIDIRON #2,40,1631311200,1631332740,9/10/2021
315217,Gg Smashdown #5,12,1631311200,1631318400,9/10/2021
315065,Eagle's Nest #2,38,1631311200,1631329200,9/10/2021
315739,"PCG Smash Ultimate Weekly September 10, 2021",12,1631311200,1631332800,9/10/2021
313792,Friday Night Fighting Games @ PSU Altoona,8,1631311200,1631332800,9/10/2021
315158,Maji Game Night #70,30,1631307600,1631325600,9/10/2021
315655,FNF 7.06,1,1631307600,1631336400,9/10/2021
312494,CGC Fight Night Round 36 - Test Run,39,1631307600,1631325600,9/10/2021
314388,Liberty Smash Weekly 9/10/21,16,1631307600,1631329200,9/10/2021
315211,Omni-Lag Series #5,15,1631307600,1631329140,9/10/2021
315463,Get In My Basement Weekly Invitational #11 ft. $100 Pot Bonus,17,1631307600,1631331000,9/10/2021
315489,Buff Lucario Tourney #20,39,1631305800,1631340000,9/10/2021
314617,Wifi Warriors #11,13,1631304300,1631318400,9/10/2021
314587,SBPT Amateur Series #67,19,1631304000,1631314740,9/10/2021
313907,CN:B-Airs #292,55,1631304000,1631332740,9/10/2021
313543,SBY Weekly 9/10/2021 - 9/11/2021,56,1631304000,1631415600,9/10/2021
314446,Bring More Setups: To The Cave! #2,87,1631304000,1631329200,9/10/2021
314679,Salty Key 218,17,1631300400,1631322000,9/10/2021
315222,Nexus Fight Club #22 (EU ONLY),16,1631298600,1631311200,9/10/2021
313058,$50 prize pool (free to enter) ELQ Tournament #2,77,1631296800,1631358000,9/10/2021
311223,Grind em dose dupla [Doubles],40,1631296800,1631328900,9/10/2021
314595,Smash Sense Ipswich (10/09/2021),11,1631296800,1631307600,9/10/2021
314874,S.O.S Weekly #19,20,1631296800,1631311140,9/10/2021
314569,Smash Sur Mer Weekly #14,12,1631296800,1631311200,9/10/2021
315408,Level Up'Smash : Vandoeuvre In Game,12,1631295900,1631308500,9/10/2021
313006,ASPTT Rouen weekly offline S2-#13,25,1631295000,1631307600,9/10/2021
311674,Gametek Nights 2021.04,36,1631295000,1631311140,9/10/2021
315664,HuBdies n°82,6,1631294100,1631380020,9/10/2021
314205,The Legends Tournament #28,24,1631293800,1631397540,9/10/2021
314035,Cardiff Smash at AV 10/09/21,17,1631293200,1631307600,9/10/2021
314328,Burning Round Bout V20,21,1631293200,1631304000,9/10/2021
314278,Dojo #3,113,1631293200,1631311140,9/10/2021
314647,RogaSmash #194 - Ultimate,17,1631291400,1631307600,9/10/2021
315538,"Smashhai-special tournament ""Tree 's trials""",4,1631289600,1631365200,9/10/2021
313946,IUPUI's Ultimate Friday Freakout #32,31,1631289600,1631332740,9/10/2021
314247,D.U.S. Weekly #13,19,1631289600,1631304000,9/10/2021
312577,Smash At 79% 10/09/2021,26,1631289600,1631307600,9/10/2021
311468,Eldorado Høstblot,102,1631287800,1631476800,9/10/2021
314012,ABFT League - Weekly #8,33,1631287800,1631304000,9/10/2021
314240,Slice n' Dice series #13,41,1631286000,1631286060,9/10/2021
314918,Local Smash Dojo #7,10,1631286000,1631304000,9/10/2021
302675,Counter Hit Ultimate #2,27,1631286000,1631307540,9/10/2021
314273,Dash Dancers Weekly #135,16,1631286000,1631305800,9/10/2021
314544,"Smash im Innenhof #7 (Smash im Franzmann) ABGESAGT, FINDET NICHT STATT",9,1631282400,1631300400,9/10/2021
314880,Deserted Chronicles 20,22,1631282400,1631296800,9/10/2021
314390,Area52 Season 2021 Community Cup - Quali #1,27,1631282400,1631304000,9/10/2021
287133,Riptide,3090,1631282400,1631498400,9/10/2021
314554,SMASH BROS. DOJO WEEKEND,40,1631278800,1631476800,9/10/2021
314289,UAE Smashers - Titan invitational,17,1631276100,1631296800,9/10/2021
312638,<U+C641><U+C790><U+C9C0><U+AEC4> <U+B300><U+B09C><U+D22C> #01 | <U+D50C><U+B7AB><U+D3FC> <U+D30C><U+C774><U+D130> <U+C815><U+AE30><U+C801><U+B300><U+D68C> | 2021.09.10,27,1631275200,1631289600,9/10/2021
313975,Smash @ State 31,53,1631269800,1631340000,9/10/2021
314520,TFC Locals - Weekly #16,6,1631260800,1631271600,9/10/2021
315443,Love To See It Fridays #38,47,1631260800,1631275200,9/10/2021
314795,Friday Night Smash 274,51,1631257200,1631278800,9/10/2021
314905,Late Night Brawl #1,10,1631253600,1631264400,9/10/2021
309930,Ultimate UpSmash Thursdays #73,21,1631242800,1631256300,9/10/2021
313620,Tilted Thursday,22,1631239200,1631257140,9/10/2021
313505,Sync or Swim #78,20,1631239200,1631257140,9/10/2021
314614,ND Torneo tematica Melee,9,1631235600,1631239260,9/10/2021
313481,Quaylectric Qronicles Part II: Chapter One,28,1631235600,1631250000,9/10/2021
315187,FreaksRichardson22,63,1631235600,1631249700,9/10/2021
313643,Canaklash Circuit #2,38,1631235600,1631253540,9/10/2021
314750,Perfect Storm Thursdays #11,69,1631235600,1631256900,9/10/2021
315137,ESA Smash Thursday - Singles (9/9/21),27,1631235600,1631250000,9/10/2021
314393,Paragon City Smash 17,59,1631235600,1631250000,9/10/2021
313665,Super Smash Thursday: Esports Arena Spokane Valley #9,10,1631235600,1631253600,9/10/2021
314214,HTS Smash Tournament 9/9/21,6,1631233800,1631244600,9/10/2021
314839,Billings Smash Sesh #1,8,1631232000,1631250000,9/10/2021
314984,DMGC Smash Local,7,1631232000,1631242800,9/10/2021
313648,Super Smash Thursday 38 @ Nashville Esports Arena,21,1631232000,1631241000,9/10/2021
311669,ESA Austin #12,2,1631232000,1631246400,9/10/2021
314888,Clock Tower Smash 65,37,1631230200,1631239200,9/9/2021
314829,Nerdtorch Cafe: Alabama (NAL) 15,12,1631230200,1631246340,9/9/2021
315406,Super Smash Thursdays: Esports Arena Fort Worth #6,8,1631230200,1631239200,9/9/2021
315165,UMA Ultimate Club Bracket 09/09/2021,42,1631230200,1631241000,9/9/2021
313594,Moonlight Tournament Series #7,43,1631230200,1631246400,9/9/2021
313647,Peak Performance #4,7,1631230200,1631242800,9/9/2021
312056,DNA.exe: Ultimate Season 11 Week 8,10,1631230200,1631244600,9/9/2021
313448,Hot Metal Smash #13,28,1631229300,1631246340,9/9/2021
314453,Advantage State #15,46,1631229300,1631249940,9/9/2021
312617,SmashLAN'd #119 | Hosted by Game Arena,65,1631228400,1631242800,9/9/2021
315236,Grid Weekly 17,14,1631228400,1631242800,9/9/2021
314582,Thursday Night Doubles #56,23,1631228400,1631246340,9/9/2021
315314,Ultimate Final Gambit #80,23,1631228400,1631245800,9/9/2021
315470,Super Smash Ultimate Weekly # 9,NA,1631228400,1631242800,9/9/2021
314031,"Pre Patch ""The Download"" Weeklies - #4",33,1631228400,1631246340,9/9/2021
313579,USF Skypad Smash #3,42,1631228400,1631246340,9/9/2021
313126,VGC Super Smash Bros Ultimate Tournament 9/9,16,1631228400,1631246400,9/9/2021
313692,Marshall Smashers 43,40,1631228400,1631242800,9/9/2021
314589,217 Smash at Prop Club 36,32,1631228400,1631249940,9/9/2021
314723,Malicious Mashers #10,10,1631228400,1631249700,9/9/2021
313862,Bay State Beatdown Week 13,62,1631228400,1631244600,9/9/2021
314751,Spike City #68,61,1631228400,1631242800,9/9/2021
315284,Esports Arena Miami 6,4,1631228400,1631239200,9/9/2021
309228,Kill Cliff: Tekilla Kiwi Online Qualifier #1,63,1631228400,1631250000,9/9/2021
313322,AL 70: Dragons Lair,34,1631228400,1631242800,9/9/2021
312308,Metro Esports Super Smash Bash #4,11,1631228400,1631244600,9/9/2021
314942,Power Bomb: Fusion #49,14,1631226600,1631242800,9/9/2021
313855,Turbo Smash Thursday #18,37,1631225700,1631246280,9/9/2021
313634,JRGB Smash Night #13,67,1631224800,1631244600,9/9/2021
314995,Coliseum I (CSC.ESCOM 2022/1),44,1631224800,1631242800,9/9/2021
313903,Super Smash Thursdays: Relaunch #73,41,1631224800,1631253600,9/9/2021
314598,Time Out Weeklies #47,35,1631224800,1631239200,9/9/2021
315401,Fair Play Series #10,13,1631224800,1631235600,9/9/2021
315350,Illinois State Smash Weekly #168,47,1631224800,1631249700,9/9/2021
314694,Throwdown Thursday #91,46,1631224800,1631246340,9/9/2021
315194,Thirsty Thursday #33,52,1631224800,1631249940,9/9/2021
298646,Tidal Wave - Smash Tournament at 1Life2Play,112,1631224800,1631250000,9/9/2021
315437,Esports Arena Super Smash Thursday's Tulsa 9/9/2021,11,1631224800,1631249940,9/9/2021
314553,Paragon! 6,14,1631224800,1631250000,9/9/2021
313478,Throwdown Thursday 130,62,1631223000,1631237400,9/9/2021
314298,COAL Week 20,20,1631221200,1631239200,9/9/2021
313609,Le Hub #9,53,1631221200,1631242740,9/9/2021
313568,UmassD Smash Club Fall 2021,50,1631221200,1631237400,9/9/2021
314053,Tiamat Pit Series #7,27,1631221200,1631246400,9/9/2021
314410,Encore Smash #110,39,1631221200,1631246340,9/9/2021
314443,4o4 Smash Night,76,1631221200,1631246340,9/9/2021
314724,Hotsauce Weekly #163,55,1631221200,1631246340,9/9/2021
313051,Battle Over The Bridge,28,1631221200,1631239200,9/9/2021
314424,Ultimate at The Cave #78,63,1631217600,1631242800,9/9/2021
314926,Moving Forward Tournament # 6,15,1631212200,1631221200,9/9/2021
314256,Viridis Taberna #13,26,1631209500,1631224740,9/9/2021
314590,IB Server Weekly #30 EU ONLY,83,1631208600,1631221200,9/9/2021
312943,NewcastleVania - SSBU Weekly #1,12,1631206800,1631217600,9/9/2021
313577,Smash at CC #64,14,1631206800,1631221200,9/9/2021
314225,20.00 Johns sous l'Isère #12 : Tombera-t-il de la chaise?,35,1631206800,1631217600,9/9/2021
315207,Smash @ Respawn #74,43,1631206800,1631224740,9/9/2021
313959,AT Gaming Night S4#1,32,1631206800,1631228400,9/9/2021
313748,CEGA Smash Ultimate Weekly #58,11,1631206800,1631224500,9/9/2021
313770,GR CL@SH #5,11,1631206800,1631221200,9/9/2021
313331,Smash Budokai #87,15,1631206800,1631235600,9/9/2021
314050,Tech Thursday Weekly #26,30,1631203200,1631307600,9/9/2021
314251,Meteor Smash (6),10,1631203200,1631214000,9/9/2021
312913,Sababa Smash 4,16,1631197800,1631215800,9/9/2021
313553,Z.M's 11th Tournament,20,1631196000,1631224800,9/9/2021
314495,PCT Smash Ultimate Weekly #4,12,1631181600,1631192400,9/9/2021
313746,Roadside Rumble #67,12,1631170800,1631185200,9/9/2021
315140,Gluck Gluck Weeklies #3 (AUS/NZ Only),17,1631170800,1631181600,9/9/2021
315182,Test,NA,1631165820,1631165880,9/9/2021
313434,NeoMax #7 - Nottingham Smash Bros Weekly,11,1631163600,1631179800,9/9/2021
313934,Gimp Studios: Game-Set Wednesday's 28,6,1631149200,1631170500,9/9/2021
311453,PURE Smash #16,38,1631149200,1631163600,9/9/2021
314433,CS PlayLive Wednesdays,32,1631149200,1631170800,9/9/2021
313682,Smash On Cloud 9 #1,10,1631149200,1631167200,9/9/2021
314901,Duplas Relampago #10,65,1631147400,1631160000,9/9/2021
314280,See You in Grands: Maximum Action #8,16,1631147400,1631160000,9/9/2021
314450,Weekly Strike #35,26,1631147400,1631160000,9/9/2021
314864,Smashing Legends #260,48,1631147400,1631159940,9/9/2021
309425,"Ultimate Shockwave: LTL Summer Finals w/ $1,000 Pot Bonus",65,1631145600,1631163540,9/9/2021
311477,Leeroy's Esports Smash Ultimate Bi-Weekly #16,5,1631145600,1631156400,9/9/2021
314831,Skirmish Singles #3,24,1631145600,1631167200,9/9/2021
314397,Phazer Kraze 12,48,1631143800,1631156400,9/8/2021
314308,RESPAWN #4,12,1631143800,1631163540,9/8/2021
314999,Relocated #2,13,1631142900,1631149200,9/8/2021
313560,The Promised LAN 18,41,1631142000,1631156400,9/8/2021
313165,Super Smash Bros. Ultimate Vortex Weekly 9/8/2021,13,1631142000,1631152800,9/8/2021
311280,Master Mashers #3,11,1631142000,1631210400,9/8/2021
313639,EW (S1 W10S),23,1631142000,1631159940,9/8/2021
313654,Roll in #3,11,1631142000,1631156400,9/8/2021
313243,Smash Dojo #13,17,1631142000,1631156400,9/8/2021
313388,DI Downriver #21,23,1631142000,1631156400,9/8/2021
314475,Slambana #86,47,1631142000,1631160000,9/8/2021
